SessionID,TreatmentNumber,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Pair,RoleTrust,InGroup,input_self[1],input_self[2],input_self[3],input_self[4],input_self[5],input_self[6],input_other[1],input_other[2],input_other[3],input_other[4],input_other[5],input_other[6],chosen_option[1],chosen_option[2],chosen_option[3],chosen_option[4],chosen_option[5],chosen_option[6],item_order[1],item_order[2],item_order[3],item_order[4],item_order[5],item_order[6],random_numbers[1],random_numbers[2],random_numbers[3],random_numbers[4],random_numbers[5],random_numbers[6],all_unique,item_rank,svoGroup,Role,raven1,raven2,raven3,raven4,raven5,Q1,Q2,Q3,Q4,Q5,GroupCorrect1,GroupCorrect2,GroupCorrect3,GroupCorrect4,GroupCorrect5,ravenfeedback1,RoleDictator,TrustGame,TrustGameResponder,trustfeedback1,Trio,Allocation,ravenprofit,trustprofit,dictatorprofit,AllocationDummy,TimeOKColorOK,TimeChatGroup1raven1OK,TimeChatGroupraven2OK,TimeChatGroupraven3OK,TimeChatGroupraven4OK,TimeChatGroupraven5OK,checker1,checker2,checker3,counter,fakepropose,fakerespond,TimePracticeTrustOK,TimeAEPracticeTrustOK,TimeTrustGameProposeOK,TimeAETrustGameResponseOK,Other1,Other2,Other1Team,Other2Team,Other1Num,Other2Num,TimeDictatorAllocateOK,random_dict,Dictator_roundpay,Dictator_team,Dictator_num,random_round,DictatorProfit,SelectedTeam,SelectedNum,item_num,self[1],self[2],self[3],self[4],self[5],self[6],self[7],self[8],self[9],other[1],other[2],other[3],other[4],other[5],other[6],other[7],other[8],other[9],option,LeaveStage,TimeSVOItemsOK,TimeKillSVOItemsOK,mean_to_self,mean_to_other,k,svo_angle,svo_type,avg_dist_to_equality,avg_dist_to_altruist,avg_dist_to_joint,avg_dist_to_indiv,j,not_altru_indiv,inequality_aversion_score,payed_slider,svoProfit,kept_of_sender,received_from_sender,TimeSummaryOK,q1,q2,q3,q4,q5,TimeOKCollectivismOK,totalpayoff,ToPay,TimeFinalFeedbackOK,
150114_1400,2,subjects,2,11,3,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,4,1,3,0.819885495,0.941583025,0.65560091,0.721405105,0.620839348,0.684500762,1,1,5,2,1,7,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,1,0,0,-1,1,35,50,149,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,6,1,1,99999,3,40,6,1,3,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,199,34,-,
150114_1400,2,subjects,2,12,3,0,0,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,1,3,4,0.223593835,0.811234318,0.895430078,0.12526827,0.644504824,0.796129284,1,1,5,1,0,7,6,2,8,0,0,10,10,0,0,0,5,5,0,-1,2,0,0,-1,3,35,30,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,4,1,2,4,99999,3,35,4,2,3,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,255,43,-,
150114_1400,2,subjects,2,13,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,6,3,0.105565721,0.20330881,0.815515052,0.514721521,0.858099734,0.446927752,1,1,8,2,1,3,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,1,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,1,3,99999,3,30,6,1,4,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,285,48,-,
150114_1400,2,subjects,2,14,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,2,6,0.17451225,0.871093878,0.859491426,0.843194493,0.49822609,0.994277378,1,1,8,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,3,35,60,15,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,3,4,4,99999,3,30,4,2,2,30,4,2,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,105,18,-,
150114_1400,2,subjects,2,15,4,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,2,1,0.370061334,0.643604393,0.485521359,0.895811359,0.243068689,0.091872765,1,1,7,2,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,5,50,60,250,0,20,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,2,3,1,99999,3,30,4,3,5,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,310,52,-,
150114_1400,2,subjects,2,16,4,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,5,4,0.082227303,0.475341896,0.697048521,0.361478554,0.657754934,0.582560354,1,1,7,1,1,3,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,4,35,60,300,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,1,2,2,99999,3,35,5,2,3,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,360,60,-,
150114_1400,2,subjects,2,17,5,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,2,1,0.894592733,0.294492345,0.725727592,0.544873935,0.089529446,0.071250815,1,1,10,2,1,6,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,7,50,60,100,0,20,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,1,3,1,99999,3,70,5,3,2,70,5,3,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,230,39,-,
150114_1400,2,subjects,2,18,5,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2,1,6,0.620190197,0.696232675,0.702274341,0.370039205,0.124849146,0.814948217,1,1,10,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,4,35,60,60,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,4,2,4,99999,3,30,5,2,2,30,5,2,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,150,25,-,
150114_1400,2,subjects,2,19,5,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,5,3,0.239596347,0.532841991,0.885203795,0.341693651,0.55684509,0.385380438,1,1,9,2,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,7,0,60,45,0,70,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,5,1,1,99999,3,30,5,3,4,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,105,18,-,
150114_1400,2,subjects,2,20,5,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,5,3,1,0.303630944,0.845193874,0.569836354,0.685746516,0.339601698,0.252350055,1,1,9,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,6,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,2,2,99999,3,35,6,2,2,35,6,2,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,320,54,-,
150114_1400,2,subjects,2,21,6,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,6,3,0.011830341,0.38381144,0.564457717,0.181308753,0.694820206,0.248922455,1,1,12,2,1,2,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,1,40,60,225,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,4,3,1,99999,3,30,6,1,3,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,285,48,-,
150114_1400,2,subjects,2,22,6,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,5,4,0.16424022,0.062434928,0.896940031,0.089025546,0.536640296,0.247371004,1,1,12,1,1,1,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,6,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,5,2,4,99999,3,30,6,2,2,30,6,2,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,315,53,-,
150114_1400,2,subjects,2,23,6,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,6,1,5,0.717130409,0.343827996,0.6396974,0.887171836,0.199007501,0.834681872,1,1,11,2,1,1,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,2,30,60,3,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,3,1,99999,3,30,6,3,1,35,3,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,98,17,-,
150114_1400,2,subjects,2,24,6,0,0,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,1,5,2,0.41168348,0.404301033,0.860389383,0.070041132,0.719069089,0.173432808,1,1,11,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,8,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,2,2,4,99999,3,30,6,4,2,30,6,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,315,53,-,
150114_1400,2,subjects,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,1,2,0.808345355,0.999232812,0.865715845,0.722217115,0.254095688,0.703110538,1,1,2,2,1,3,6,2,8,10,0,10,10,0,5,0,5,5,0,-1,1,0,0,-1,7,35,45,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,1,3,4,1,99999,1,30,1,1,4,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,270,45,-,
150114_1400,2,subjects,3,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,4,1,0.991611606,0.845453945,0.544460039,0.519313259,0.810162694,0.473840986,1,1,2,1,1,6,6,2,5,10,0,10,10,0,5,0,5,5,0,-1,1,0,0,-1,6,40,45,145,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,3,4,3,2,99999,1,30,1,2,5,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,190,32,-,
150114_1400,2,subjects,3,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,1,6,0.123285597,0.649111571,0.105868812,0.074518307,0.021307984,0.837417376,1,1,1,2,1,3,6,2,6,10,0,10,10,10,5,0,5,5,0,-1,1,0,0,-1,3,35,55,100,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,2,5,2,3,99999,1,30,1,3,5,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,155,26,-,
150114_1400,2,subjects,3,4,1,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,2,6,0.335483563,0.513405693,0.584068356,0.048286169,0.21867568,0.673184904,1,1,1,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,0,-1,2,0,0,-1,7,30,55,150,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,3,1,1,1,99999,1,35,1,1,4,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,205,35,-,
150114_1400,2,subjects,3,5,2,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,5,6,2,0.404391997,0.3445467,0.016253743,0.570543371,0.822255362,0.122435405,1,1,4,2,1,4,6,2,6,10,10,10,10,10,5,5,0,5,5,-1,1,0,0,-1,1,35,70,150,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,5,6,4,1,99999,1,30,2,1,5,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,220,37,-,
150114_1400,2,subjects,3,6,2,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,5,3,0.234829302,0.80947447,0.436865239,0.35503696,0.642694871,0.429180391,1,1,4,1,1,4,6,2,6,10,10,10,10,10,5,5,0,5,5,-1,2,0,0,-1,3,35,70,150,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,1,3,3,99999,1,35,1,3,2,35,6,4,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,255,43,-,
150114_1400,2,subjects,3,7,2,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,1,6,0.382835975,0.263380895,0.192636123,0.181323951,0.053460666,0.645872632,1,1,3,2,1,4,0,2,6,10,10,0,10,10,5,5,0,5,5,-1,1,0,0,-1,4,20,60,165,0,50,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,3,5,2,2,99999,1,30,2,3,1,35,1,4,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,260,44,-,
150114_1400,2,subjects,3,8,2,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,4,2,0.391142683,0.724152529,0.739881754,0.441039808,0.472404047,0.394066432,1,1,3,1,1,4,6,2,6,10,10,10,10,10,5,5,0,5,5,-1,1,0,0,-1,2,35,70,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,5,4,1,99999,1,30,2,4,2,35,6,4,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,330,55,-,
150114_1400,2,subjects,3,9,3,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,3,2,0.572644793,0.784716803,0.913927699,0.705275534,0.635319543,0.598891691,1,1,6,2,1,7,6,2,3,10,0,10,10,0,0,0,5,5,0,-1,3,0,0,-1,7,35,40,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,1,1,4,99999,1,35,1,1,1,30,3,1,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,295,50,-,
150114_1400,2,subjects,3,10,3,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5,3,4,0.282147525,0.264195602,0.83154738,0.735316093,0.55605027,0.667078245,1,1,6,1,1,7,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,2,0,0,-1,4,35,50,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,2,2,3,99999,1,20,2,3,4,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,275,46,-,
150114_1400,2,subjects,3,11,3,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,5,6,0.511647729,0.507040058,0.534930763,0.524313097,0.581327325,0.628609767,1,1,5,2,1,7,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,2,0,0,-1,6,35,50,149,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,4,1,2,2,99999,1,40,1,2,1,35,1,3,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,234,39,-,
150114_1400,2,subjects,3,12,3,0,0,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,4,1,3,0.83271583,0.43481744,0.935070158,0.591722738,0.109980561,0.45757432,1,1,5,1,0,7,6,2,8,0,0,10,10,0,0,0,5,5,0,-1,1,0,0,-1,5,-1,30,225,0,-1,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,6,1,4,0,1,30,3,4,2,35,4,2,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,290,49,-,
150114_1400,2,subjects,3,13,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,1,6,0.536882138,0.368359166,0.324233423,0.771851433,0.26228026,0.94254982,1,1,8,2,1,3,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,5,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,4,4,99999,1,-1,3,4,1,30,1,2,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,315,53,-,
150114_1400,2,subjects,3,14,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,3,6,1,0.485503999,0.378095546,0.651849147,0.443286885,0.954498542,0.33036243,1,1,8,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,6,0,60,15,0,70,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,3,2,3,99999,1,30,1,2,3,30,1,2,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,105,18,-,
150114_1400,2,subjects,3,15,4,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,5,3,4,0.076161158,0.776079642,0.040579833,0.422359665,0.157372064,0.318701872,1,1,7,2,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,1,0,0,-1,8,35,60,250,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,6,6,2,3,99999,1,30,4,3,2,30,4,3,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,340,57,-,
150114_1400,2,subjects,3,16,4,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,6,3,0.648478576,0.905380191,0.868270441,0.075603444,0.979431607,0.815557542,1,1,7,1,1,3,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,2,35,60,300,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,2,1,4,99999,1,35,2,4,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,360,60,-,
150114_1400,2,subjects,3,17,5,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,4,0.32267254,0.219307348,0.451592427,0.7248663,0.976707581,0.529432509,1,1,10,2,1,6,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,2,30,60,100,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,4,4,4,99999,1,35,2,4,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,160,27,-,
150114_1400,2,subjects,3,18,5,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5,3,2,0.012501338,0.772700941,0.307023643,0.356693196,0.186057962,0.040353383,1,1,10,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,4,35,60,60,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,3,2,99999,1,50,2,3,5,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,120,20,-,
150114_1400,2,subjects,3,19,5,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,6,5,2,0.14637115,0.255458173,0.02524724,0.905674175,0.800001294,0.044361976,1,1,9,2,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,3,35,60,45,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,2,3,2,99999,1,35,1,3,4,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,105,18,-,
150114_1400,2,subjects,3,20,5,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,5,4,3,0.648717356,0.898601773,0.381314959,0.804956588,0.760517408,0.665864526,1,1,9,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,1,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,2,1,1,99999,1,35,2,1,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,285,48,-,
150114_1400,2,subjects,3,21,6,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,2,1,5,0.13021568,0.992598104,0.436430382,0.059917912,0.016076735,0.665459708,1,1,12,2,1,2,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,1,30,60,225,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,5,1,4,99999,1,35,2,1,5,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,285,48,-,
150114_1400,2,subjects,3,22,6,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,1,2,0.902363813,0.655193447,0.201681156,0.816821485,0.172176668,0.191268443,1,1,12,1,1,1,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,8,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,4,3,3,99999,1,35,4,3,1,35,1,1,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,320,54,-,
150114_1400,2,subjects,3,23,6,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,6,5,0.555635587,0.25698733,0.596338755,0.454950717,0.955806307,0.827907924,1,1,11,2,1,1,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,8,35,60,3,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,4,6,3,2,99999,1,35,4,3,3,35,4,3,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,98,17,-,
